worker_id,worker_name,worker_type,sigungu_code,sigungu_name,emd_code,emd_name,grid_id,visit_order,priority_grade,risk_grade,estimated_minutes,worker_total_assigned_minutes,worker_capacity_minutes,assignment_status
FR36444,오수아,현장요원,31580,양평군,31580380,양동면,672371,1,최우선 예찰,매우 높음,95.0,95.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580350,서종면,595332,2,최우선 예찰,매우 높음,95.0,190.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580330,양서면,585575,3,최우선 예찰,매우 높음,75.0,265.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580350,서종면,602672,4,최우선 예찰,매우 높음,75.0,340.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580350,서종면,601449,5,최우선 예찰,매우 높음,80.0,420.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580330,양서면,588018,6,최우선 예찰,매우 높음,75.0,495.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580380,양동면,674809,7,최우선 예찰,매우 높음,75.0,570.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580320,강하면,596590,8,최우선 예찰,매우 높음,75.0,645.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580380,양동면,668699,9,최우선 예찰,매우 높음,95.0,740.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580350,서종면,600226,10,최우선 예찰,매우 높음,95.0,835.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580350,서종면,597778,11,최우선 예찰,매우 높음,80.0,915.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580380,양동면,680920,12,최우선 예찰,매우 높음,110.0,1025.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580350,서종면,594122,13,최우선 예찰,매우 높음,80.0,1105.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580350,서종면,605115,14,최우선 예찰,매우 높음,80.0,1185.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580350,서종면,602666,15,최우선 예찰,매우 높음,80.0,1265.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580330,양서면,588020,16,최우선 예찰,매우 높음,80.0,1345.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580320,강하면,600258,17,최우선 예찰,매우 높음,80.0,1425.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580320,강하면,596588,18,최우선 예찰,매우 높음,60.0,1485.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580320,강하면,599039,19,최우선 예찰,매우 높음,75.0,1560.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580380,양동면,671135,20,최우선 예찰,매우 높음,80.0,1640.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580380,양동면,685798,21,최우선 예찰,매우 높음,110.0,1750.0,1800,배정 예정
FR36444,오수아,현장요원,31580,양평군,31580320,강하면,599038,22,우선 예찰,매우 높음,45.0,1795.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,595416,1,우선 예찰,매우 높음,60.0,60.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210310,신둔면,603957,2,우선 예찰,매우 높음,60.0,120.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210310,신둔면,596633,3,우선 예찰,매우 높음,65.0,185.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,589305,4,우선 예찰,매우 높음,60.0,245.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,588084,5,우선 예찰,매우 높음,65.0,310.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210310,신둔면,596631,6,우선 예찰,매우 높음,60.0,370.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,591751,7,우선 예찰,매우 높음,60.0,430.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,596637,8,우선 예찰,매우 높음,80.0,510.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210310,신둔면,597854,9,우선 예찰,매우 높음,45.0,555.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,596638,10,우선 예찰,매우 높음,65.0,620.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210310,신둔면,600291,11,우선 예찰,매우 높음,45.0,665.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,591750,12,우선 예찰,매우 높음,80.0,745.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210320,백사면,611284,13,우선 예찰,높음,65.0,810.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,586862,14,우선 예찰,높음,65.0,875.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,589306,15,우선 예찰,높음,60.0,935.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210310,신둔면,606398,16,우선 예찰,높음,60.0,995.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210310,신둔면,597848,17,우선 예찰,높음,65.0,1060.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,592974,18,우선 예찰,높음,45.0,1105.0,1800,배정 예정
FR94757,이채원,현장요원,31210,이천시,31210340,마장면,596639,19,우선 예찰,높음,45.0,1150.0,1800,배정 예정
FR35362,오지호,현장요원,35050,남원시,35050570,향교동,597044,1,우선 예찰,매우 높음,60.0,60.0,1800,배정 예정
FR42765,신도윤,현장요원,36530,구례군,36530370,산동면,619069,1,최우선 예찰,매우 높음,110.0,110.0,1800,배정 예정
FR42765,신도윤,현장요원,36530,구례군,36530370,산동면,619067,2,최우선 예찰,매우 높음,75.0,185.0,1800,배정 예정
FR42765,신도윤,현장요원,36530,구례군,36530370,산동면,620288,3,최우선 예찰,매우 높음,75.0,260.0,1800,배정 예정
FR42765,신도윤,현장요원,36530,구례군,36530370,산동면,615403,4,우선 예찰,매우 높음,65.0,325.0,1800,배정 예정
FR42765,신도윤,현장요원,36530,구례군,36530330,토지면,650865,5,우선 예찰,매우 높음,80.0,405.0,1800,배정 예정
FR42765,신도윤,현장요원,36530,구례군,36530370,산동면,615402,6,우선 예찰,매우 높음,45.0,450.0,1800,배정 예정
FR42765,신도윤,현장요원,36530,구례군,36530330,토지면,650864,7,우선 예찰,높음,65.0,515.0,1800,배정 예정
FR42765,신도윤,현장요원,36530,구례군,36530330,토지면,650863,8,우선 예찰,높음,95.0,610.0,1800,배정 예정
FR42765,신도윤,현장요원,36530,구례군,36530370,산동면,620290,9,우선 예찰,높음,65.0,675.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010370,서면,634391,1,최우선 예찰,매우 높음,95.0,95.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010370,서면,636835,1,최우선 예찰,매우 높음,80.0,80.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010370,서면,640502,2,최우선 예찰,매우 높음,80.0,160.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010320,동산면,678396,2,최우선 예찰,매우 높음,80.0,175.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,651508,3,최우선 예찰,매우 높음,80.0,240.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010370,서면,631945,3,최우선 예찰,매우 높음,80.0,255.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010350,남면,641748,4,최우선 예찰,매우 높음,95.0,335.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010350,남면,639303,4,최우선 예찰,매우 높음,110.0,365.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,650288,5,최우선 예찰,매우 높음,75.0,410.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010370,서면,642944,5,최우선 예찰,매우 높음,95.0,460.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010350,남면,639304,6,최우선 예찰,매우 높음,95.0,505.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010370,서면,655163,6,최우선 예찰,매우 높음,95.0,555.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010350,남면,645413,7,최우선 예찰,매우 높음,75.0,580.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010370,서면,641724,7,최우선 예찰,매우 높음,80.0,635.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010350,남면,647856,8,최우선 예찰,매우 높음,75.0,655.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010350,남면,644191,8,최우선 예찰,매우 높음,95.0,730.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010370,서면,645387,9,최우선 예찰,매우 높음,95.0,750.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010370,서면,647837,9,최우선 예찰,매우 높음,80.0,810.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,664959,10,최우선 예찰,매우 높음,80.0,830.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010370,서면,638055,10,최우선 예찰,매우 높음,80.0,890.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,653956,11,최우선 예찰,매우 높음,80.0,910.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010370,서면,636832,11,최우선 예찰,매우 높음,95.0,985.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010370,서면,653941,12,최우선 예찰,매우 높음,95.0,1005.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010350,남면,646645,12,최우선 예찰,매우 높음,95.0,1080.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,666182,13,최우선 예찰,매우 높음,80.0,1085.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010370,서면,641723,13,최우선 예찰,매우 높음,80.0,1160.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010370,서면,640499,14,최우선 예찰,매우 높음,80.0,1165.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010360,남산면,652734,14,최우선 예찰,매우 높음,75.0,1235.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,653957,15,최우선 예찰,매우 높음,95.0,1260.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010360,남산면,645399,15,최우선 예찰,매우 높음,95.0,1330.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010370,서면,642945,16,최우선 예찰,매우 높음,95.0,1355.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010370,서면,641721,16,최우선 예찰,매우 높음,95.0,1425.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,656401,17,최우선 예찰,매우 높음,80.0,1435.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010350,남면,646636,17,최우선 예찰,매우 높음,95.0,1520.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,646620,18,최우선 예찰,매우 높음,95.0,1530.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010360,남산면,647844,18,최우선 예찰,매우 높음,80.0,1600.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,662519,19,최우선 예찰,매우 높음,95.0,1625.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010350,남면,640524,19,최우선 예찰,매우 높음,110.0,1710.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,662517,20,최우선 예찰,매우 높음,95.0,1720.0,1800,배정 예정
FR11461,임채원,현장요원,32010,춘천시,32010360,남산면,655178,20,최우선 예찰,매우 높음,80.0,1790.0,1800,배정 예정
FR26805,한채원,현장요원,32010,춘천시,32010360,남산면,663743,21,최우선 예찰,매우 높음,75.0,1795.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,682074,1,최우선 예찰,매우 높음,95.0,95.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510370,서면,649090,1,최우선 예찰,매우 높음,95.0,95.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510110,홍천읍,696749,1,최우선 예찰,매우 높음,75.0,75.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,695519,1,최우선 예찰,매우 높음,95.0,95.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,679632,1,최우선 예찰,매우 높음,95.0,95.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,674744,1,최우선 예찰,매우 높음,95.0,95.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510380,북방면,693073,2,최우선 예찰,매우 높음,75.0,150.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510370,서면,639307,2,최우선 예찰,매우 높음,95.0,190.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510110,홍천읍,694308,2,최우선 예찰,매우 높음,75.0,170.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,688189,2,최우선 예찰,매우 높음,80.0,175.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,691854,2,최우선 예찰,매우 높음,75.0,170.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,686968,2,최우선 예찰,매우 높음,95.0,190.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510370,서면,635639,3,최우선 예찰,매우 높음,95.0,245.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510380,북방면,683303,3,최우선 예찰,매우 높음,95.0,265.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,690632,3,최우선 예찰,매우 높음,60.0,230.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,682075,3,최우선 예찰,매우 높음,125.0,300.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,675965,3,최우선 예찰,매우 높음,80.0,270.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510370,서면,636865,3,최우선 예찰,매우 높음,95.0,285.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,704061,4,최우선 예찰,매우 높음,80.0,310.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510110,홍천읍,696752,4,최우선 예찰,매우 높음,80.0,325.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510110,홍천읍,695526,4,최우선 예찰,매우 높음,95.0,360.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,686962,4,최우선 예찰,매우 높음,80.0,350.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,691848,4,최우선 예찰,매우 높음,95.0,380.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510110,홍천읍,694305,4,최우선 예찰,매우 높음,80.0,380.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,688181,5,최우선 예찰,매우 높음,95.0,405.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510110,홍천읍,697972,5,최우선 예찰,매우 높음,60.0,385.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,699172,5,최우선 예찰,높음,80.0,430.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510110,홍천읍,695529,5,우선 예찰,매우 높음,60.0,420.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,683301,5,우선 예찰,매우 높음,80.0,460.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,693077,5,우선 예찰,매우 높음,60.0,440.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510370,서면,639318,6,우선 예찰,매우 높음,80.0,465.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510370,서면,635645,6,우선 예찰,매우 높음,80.0,485.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510370,서면,639306,6,우선 예찰,매우 높음,80.0,500.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510370,서면,649089,6,우선 예찰,매우 높음,60.0,490.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510370,서면,636861,6,우선 예찰,매우 높음,65.0,505.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510370,서면,641755,6,우선 예찰,매우 높음,60.0,520.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510380,북방면,684523,7,우선 예찰,매우 높음,80.0,545.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,694298,7,우선 예찰,매우 높음,60.0,545.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,686965,7,우선 예찰,매우 높음,60.0,550.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510380,북방면,690631,7,우선 예찰,매우 높음,80.0,580.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,691856,7,우선 예찰,매우 높음,80.0,585.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510370,서면,636873,7,우선 예찰,매우 높음,80.0,600.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510380,북방면,702844,8,우선 예찰,매우 높음,80.0,625.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,682080,8,우선 예찰,매우 높음,80.0,625.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510370,서면,638086,8,우선 예찰,매우 높음,80.0,630.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510380,북방면,682079,8,우선 예찰,매우 높음,80.0,660.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510370,서면,655203,8,우선 예찰,매우 높음,80.0,665.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,673522,8,우선 예찰,매우 높음,80.0,680.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510110,홍천읍,696751,9,우선 예찰,매우 높음,60.0,685.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,685747,9,우선 예찰,매우 높음,80.0,705.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,673521,9,우선 예찰,매우 높음,65.0,695.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510370,서면,638083,9,우선 예찰,매우 높음,80.0,740.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510370,서면,638091,9,우선 예찰,매우 높음,65.0,730.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,686970,9,우선 예찰,매우 높음,80.0,760.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510110,홍천읍,694304,10,우선 예찰,매우 높음,65.0,750.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,689405,10,우선 예찰,매우 높음,65.0,760.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,693075,10,우선 예찰,매우 높음,65.0,770.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510110,홍천읍,694306,10,우선 예찰,매우 높음,80.0,810.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510380,북방면,666189,10,우선 예찰,매우 높음,65.0,805.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510380,북방면,689410,11,우선 예찰,매우 높음,80.0,830.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,666192,10,우선 예찰,매우 높음,65.0,825.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,691857,11,우선 예찰,매우 높음,80.0,840.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,683298,11,우선 예찰,매우 높음,80.0,850.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510370,서면,652764,11,우선 예찰,매우 높음,80.0,885.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,667411,11,우선 예찰,매우 높음,65.0,875.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510370,서면,640539,11,우선 예찰,매우 높음,65.0,890.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510380,북방면,669858,12,우선 예찰,매우 높음,80.0,910.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,667413,12,우선 예찰,매우 높음,65.0,905.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,699191,12,우선 예찰,매우 높음,45.0,895.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,695522,12,우선 예찰,매우 높음,60.0,935.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510380,북방면,671076,12,우선 예찰,매우 높음,80.0,965.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,668633,12,우선 예찰,매우 높음,80.0,970.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,684526,13,우선 예찰,매우 높음,65.0,960.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510370,서면,636862,13,우선 예찰,매우 높음,65.0,970.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510380,북방면,680854,13,우선 예찰,매우 높음,65.0,975.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,673531,13,우선 예찰,높음,65.0,1000.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,696742,14,우선 예찰,높음,45.0,1005.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510380,북방면,701616,13,우선 예찰,높음,80.0,1045.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,672300,13,우선 예찰,높음,80.0,1050.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510370,서면,635643,14,우선 예찰,높음,65.0,1035.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510370,서면,638085,14,우선 예찰,높음,80.0,1055.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510370,서면,638096,14,우선 예찰,높음,80.0,1080.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,690627,15,우선 예찰,높음,65.0,1070.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,671078,15,우선 예찰,높음,80.0,1115.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510370,서면,655213,14,우선 예찰,높음,80.0,1125.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510370,서면,662525,14,우선 예찰,높음,60.0,1110.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510380,북방면,677188,15,우선 예찰,높음,80.0,1135.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510370,서면,650312,16,우선 예찰,높음,80.0,1150.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510110,홍천읍,694309,15,우선 예찰,높음,80.0,1160.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,701620,15,우선 예찰,높음,65.0,1175.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,682077,16,우선 예찰,높음,95.0,1210.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510370,서면,653980,15,우선 예찰,높음,80.0,1205.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510380,북방면,664970,16,우선 예찰,높음,65.0,1200.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510370,서면,657645,17,우선 예찰,높음,65.0,1215.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,705287,16,우선 예찰,높음,65.0,1225.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,694295,16,우선 예찰,높음,65.0,1240.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510380,북방면,690633,17,우선 예찰,높음,65.0,1265.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510380,북방면,696741,16,우선 예찰,높음,65.0,1270.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510380,북방면,700397,17,우선 예찰,높음,65.0,1275.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,675967,18,우선 예찰,높음,65.0,1280.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510110,홍천읍,697973,17,우선 예찰,높음,80.0,1305.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510370,서면,636864,17,우선 예찰,높음,80.0,1320.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510380,북방면,702838,18,우선 예찰,높음,65.0,1330.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510380,북방면,705284,17,우선 예찰,높음,65.0,1335.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510110,홍천읍,693088,18,우선 예찰,높음,80.0,1355.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510380,북방면,705286,19,우선 예찰,높음,65.0,1345.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,691849,18,우선 예찰,높음,80.0,1385.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510380,북방면,688190,18,우선 예찰,높음,65.0,1385.0,1800,배정 예정
FR22676,박도현,현장요원,32510,홍천군,32510370,서면,649091,19,우선 예찰,높음,80.0,1410.0,1800,배정 예정
FR60019,박도현,현장요원,32510,홍천군,32510110,홍천읍,690641,18,우선 예찰,높음,80.0,1415.0,1800,배정 예정
FR13905,신서연,현장요원,32510,홍천군,32510110,홍천읍,700417,20,우선 예찰,주의,80.0,1425.0,1800,배정 예정
FR46048,최민준,현장요원,32510,홍천군,32510110,홍천읍,693084,19,우선 예찰,주의,65.0,1420.0,1800,배정 예정
FR46421,신현우,현장요원,32510,홍천군,32510110,홍천읍,701632,19,우선 예찰,주의,65.0,1450.0,1800,배정 예정
FR97841,오지호,현장요원,32510,홍천군,32510380,북방면,682076,19,우선 예찰,주의,65.0,1450.0,1800,배정 예정
FR57973,장채원,현장요원,36060,광양시,36060350,진월면,679022,1,최우선 예찰,매우 높음,80.0,80.0,1800,배정 예정
FR57973,장채원,현장요원,36060,광양시,36060350,진월면,680242,2,최우선 예찰,매우 높음,75.0,155.0,1800,배정 예정
FR57973,장채원,현장요원,36060,광양시,36060350,진월면,680244,3,최우선 예찰,매우 높음,80.0,235.0,1800,배정 예정
FR57973,장채원,현장요원,36060,광양시,36060350,진월면,680243,4,최우선 예찰,매우 높음,95.0,330.0,1800,배정 예정
FR57973,장채원,현장요원,36060,광양시,36060350,진월면,679010,5,최우선 예찰,매우 높음,110.0,440.0,1800,배정 예정
FR57973,장채원,현장요원,36060,광양시,36060510,골약동,663144,6,우선 예찰,매우 높음,60.0,500.0,1800,배정 예정
FR57973,장채원,현장요원,36060,광양시,36060350,진월면,680241,7,우선 예찰,매우 높음,60.0,560.0,1800,배정 예정
FR57973,장채원,현장요원,36060,광양시,36060350,진월면,681463,8,우선 예찰,매우 높음,60.0,620.0,1800,배정 예정
