worker_id,user_id,worker_name,organization,department,position_name,phone_masked,home_sido_code,home_sido_name,home_sigungu_code,home_sigungu_name,base_location_name,base_lat,base_lon,experience_years,daily_max_minutes,employment_status,is_dispatchable,dataset_version,data_source,is_sample,import_batch_id,created_at,updated_at
W00201,30202,서서연,성남시 수정구 산림관리부서,산림재해대응팀,현장대응원,010-****-4202,31,경기도,31021,성남시 수정구,성남시 수정구 현장지원 거점,37.447532,127.097717,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00202,30203,권지민,성남시 수정구 산림관리부서,현장지원팀,주무관,010-****-4203,31,경기도,31021,성남시 수정구,성남시 수정구 현장지원 거점,37.44281,127.084128,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00203,30204,김태현,성남시 수정구 산림관리부서,산림재해대응팀,현장대응원,010-****-4204,31,경기도,31021,성남시 수정구,성남시 수정구 현장지원 거점,37.447175,127.098304,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00204,30205,박유진,성남시 수정구 산림관리부서,현장지원팀,현장대응원,010-****-4205,31,경기도,31021,성남시 수정구,성남시 수정구 현장지원 거점,37.410043,127.081798,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00205,30206,권준호,성남시 중원구 산림관리부서,산림재해대응팀,주무관,010-****-4206,31,경기도,31022,성남시 중원구,성남시 중원구 현장지원 거점,37.445971,127.179254,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00206,30207,김수빈,성남시 중원구 산림관리부서,현장지원팀,현장대응원,010-****-4207,31,경기도,31022,성남시 중원구,성남시 중원구 현장지원 거점,37.455734,127.16103,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00207,30208,박도윤,성남시 중원구 산림관리부서,산림재해대응팀,현장대응원,010-****-4208,31,경기도,31022,성남시 중원구,성남시 중원구 현장지원 거점,37.448777,127.179792,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00208,30209,정하준,성남시 중원구 산림관리부서,현장지원팀,주무관,010-****-4209,31,경기도,31022,성남시 중원구,성남시 중원구 현장지원 거점,37.443786,127.191445,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00209,30210,조하윤,성남시 중원구 산림관리부서,산림재해대응팀,현장대응원,010-****-4210,31,경기도,31022,성남시 중원구,성남시 중원구 현장지원 거점,37.445987,127.152229,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00210,30211,장수아,성남시 중원구 산림관리부서,현장지원팀,현장대응원,010-****-4211,31,경기도,31022,성남시 중원구,성남시 중원구 현장지원 거점,37.428813,127.169117,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00211,30212,정지민,성남시 분당구 산림관리부서,산림재해대응팀,주무관,010-****-4212,31,경기도,31023,성남시 분당구,성남시 분당구 현장지원 거점,37.367801,127.091221,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00212,30213,조태현,성남시 분당구 산림관리부서,현장지원팀,현장대응원,010-****-4213,31,경기도,31023,성남시 분당구,성남시 분당구 현장지원 거점,37.370577,127.09811,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00213,30214,장유진,성남시 분당구 산림관리부서,산림재해대응팀,현장대응원,010-****-4214,31,경기도,31023,성남시 분당구,성남시 분당구 현장지원 거점,37.352489,127.09448,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00214,30215,한민준,성남시 분당구 산림관리부서,현장지원팀,주무관,010-****-4215,31,경기도,31023,성남시 분당구,성남시 분당구 현장지원 거점,37.373075,127.082843,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00215,30216,서시우,성남시 분당구 산림관리부서,산림재해대응팀,현장대응원,010-****-4216,31,경기도,31023,성남시 분당구,성남시 분당구 현장지원 거점,37.35669,127.072019,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00216,30217,권서연,성남시 분당구 산림관리부서,현장지원팀,현장대응원,010-****-4217,31,경기도,31023,성남시 분당구,성남시 분당구 현장지원 거점,37.383502,127.089486,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00217,30218,한하준,의정부시 산림관리부서,산림재해대응팀,주무관,010-****-4218,31,경기도,31030,의정부시,의정부시 현장지원 거점,37.746675,127.123387,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00218,30219,서하윤,의정부시 산림관리부서,현장지원팀,현장대응원,010-****-4219,31,경기도,31030,의정부시,의정부시 현장지원 거점,37.742822,127.094101,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00219,30220,권수아,의정부시 산림관리부서,산림재해대응팀,현장대응원,010-****-4220,31,경기도,31030,의정부시,의정부시 현장지원 거점,37.770303,127.125857,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00220,30221,김준호,의정부시 산림관리부서,현장지원팀,주무관,010-****-4221,31,경기도,31030,의정부시,의정부시 현장지원 거점,37.769598,127.081693,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00221,30222,박수빈,의정부시 산림관리부서,산림재해대응팀,현장대응원,010-****-4222,31,경기도,31030,의정부시,의정부시 현장지원 거점,37.754839,127.111496,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00222,30223,정도윤,의정부시 산림관리부서,현장지원팀,현장대응원,010-****-4223,31,경기도,31030,의정부시,의정부시 현장지원 거점,37.768834,127.09359,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00223,30224,김민준,평택시 산림관리부서,산림재해대응팀,주무관,010-****-4224,31,경기도,31070,평택시,평택시 현장지원 거점,36.987979,126.904431,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00224,30225,박시우,평택시 산림관리부서,현장지원팀,현장대응원,010-****-4225,31,경기도,31070,평택시,평택시 현장지원 거점,37.008569,126.896772,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00225,30226,정서연,평택시 산림관리부서,산림재해대응팀,현장대응원,010-****-4226,31,경기도,31070,평택시,평택시 현장지원 거점,36.988187,126.889304,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00226,30227,조지민,평택시 산림관리부서,현장지원팀,주무관,010-****-4227,31,경기도,31070,평택시,평택시 현장지원 거점,36.969745,126.906717,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00227,30228,장태현,평택시 산림관리부서,산림재해대응팀,현장대응원,010-****-4228,31,경기도,31070,평택시,평택시 현장지원 거점,36.981857,126.894753,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00228,30229,한유진,평택시 산림관리부서,현장지원팀,현장대응원,010-****-4229,31,경기도,31070,평택시,평택시 현장지원 거점,37.002773,126.90232,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00229,30230,조준호,동두천시 산림관리부서,산림재해대응팀,주무관,010-****-4230,31,경기도,31080,동두천시,동두천시 현장지원 거점,37.924291,127.077321,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00230,30231,장수빈,동두천시 산림관리부서,현장지원팀,현장대응원,010-****-4231,31,경기도,31080,동두천시,동두천시 현장지원 거점,37.940429,127.082541,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00231,30232,한도윤,동두천시 산림관리부서,산림재해대응팀,현장대응원,010-****-4232,31,경기도,31080,동두천시,동두천시 현장지원 거점,37.899599,127.087988,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00232,30233,서하준,동두천시 산림관리부서,현장지원팀,주무관,010-****-4233,31,경기도,31080,동두천시,동두천시 현장지원 거점,37.894829,127.102694,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00233,30234,권하윤,동두천시 산림관리부서,산림재해대응팀,현장대응원,010-****-4234,31,경기도,31080,동두천시,동두천시 현장지원 거점,37.937334,127.093889,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00234,30235,김수아,동두천시 산림관리부서,현장지원팀,현장대응원,010-****-4235,31,경기도,31080,동두천시,동두천시 현장지원 거점,37.94118,127.058189,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00235,30236,서지민,남양주시 산림관리부서,산림재해대응팀,주무관,010-****-4236,31,경기도,31130,남양주시,남양주시 현장지원 거점,37.655306,127.267343,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00236,30237,권태현,남양주시 산림관리부서,현장지원팀,현장대응원,010-****-4237,31,경기도,31130,남양주시,남양주시 현장지원 거점,37.692055,127.266248,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00237,30238,김유진,남양주시 산림관리부서,산림재해대응팀,현장대응원,010-****-4238,31,경기도,31130,남양주시,남양주시 현장지원 거점,37.675015,127.264728,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00238,30239,박민준,남양주시 산림관리부서,현장지원팀,주무관,010-****-4239,31,경기도,31130,남양주시,남양주시 현장지원 거점,37.684649,127.226281,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00239,30240,정시우,남양주시 산림관리부서,산림재해대응팀,현장대응원,010-****-4240,31,경기도,31130,남양주시,남양주시 현장지원 거점,37.679832,127.220557,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00240,30241,조서연,남양주시 산림관리부서,현장지원팀,현장대응원,010-****-4241,31,경기도,31130,남양주시,남양주시 현장지원 거점,37.659553,127.245206,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00241,30242,박하준,의왕시 산림관리부서,산림재해대응팀,주무관,010-****-4242,31,경기도,31170,의왕시,의왕시 현장지원 거점,37.375844,127.003952,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00242,30243,정하윤,의왕시 산림관리부서,현장지원팀,현장대응원,010-****-4243,31,경기도,31170,의왕시,의왕시 현장지원 거점,37.378451,127.045074,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00243,30244,조수아,의왕시 산림관리부서,산림재해대응팀,현장대응원,010-****-4244,31,경기도,31170,의왕시,의왕시 현장지원 거점,37.372968,127.039241,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00244,30245,장준호,의왕시 산림관리부서,현장지원팀,주무관,010-****-4245,31,경기도,31170,의왕시,의왕시 현장지원 거점,37.391863,127.004116,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00245,30246,한수빈,의왕시 산림관리부서,산림재해대응팀,현장대응원,010-****-4246,31,경기도,31170,의왕시,의왕시 현장지원 거점,37.400863,127.024344,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00246,30247,서도윤,의왕시 산림관리부서,현장지원팀,현장대응원,010-****-4247,31,경기도,31170,의왕시,의왕시 현장지원 거점,37.382642,127.025557,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00247,30248,장민준,하남시 산림관리부서,산림재해대응팀,주무관,010-****-4248,31,경기도,31180,하남시,하남시 현장지원 거점,37.528346,127.254802,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00248,30249,한시우,하남시 산림관리부서,현장지원팀,현장대응원,010-****-4249,31,경기도,31180,하남시,하남시 현장지원 거점,37.519814,127.255272,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00249,30250,서서연,하남시 산림관리부서,산림재해대응팀,현장대응원,010-****-4250,31,경기도,31180,하남시,하남시 현장지원 거점,37.531772,127.232025,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00250,30251,권지민,하남시 산림관리부서,현장지원팀,주무관,010-****-4251,31,경기도,31180,하남시,하남시 현장지원 거점,37.534598,127.247929,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00251,30252,김태현,하남시 산림관리부서,산림재해대응팀,현장대응원,010-****-4252,31,경기도,31180,하남시,하남시 현장지원 거점,37.520345,127.246012,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00252,30253,박유진,하남시 산림관리부서,현장지원팀,현장대응원,010-****-4253,31,경기도,31180,하남시,하남시 현장지원 거점,37.517511,127.216658,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00253,30254,권준호,용인시 처인구 산림관리부서,산림재해대응팀,주무관,010-****-4254,31,경기도,31191,용인시 처인구,용인시 처인구 현장지원 거점,37.218774,127.254873,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00254,30255,김수빈,용인시 처인구 산림관리부서,현장지원팀,현장대응원,010-****-4255,31,경기도,31191,용인시 처인구,용인시 처인구 현장지원 거점,37.210592,127.242555,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00255,30256,박도윤,용인시 처인구 산림관리부서,산림재해대응팀,현장대응원,010-****-4256,31,경기도,31191,용인시 처인구,용인시 처인구 현장지원 거점,37.198215,127.242949,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00256,30257,정하준,용인시 처인구 산림관리부서,현장지원팀,주무관,010-****-4257,31,경기도,31191,용인시 처인구,용인시 처인구 현장지원 거점,37.228686,127.263908,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00257,30258,조하윤,용인시 처인구 산림관리부서,산림재해대응팀,현장대응원,010-****-4258,31,경기도,31191,용인시 처인구,용인시 처인구 현장지원 거점,37.213201,127.225577,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00258,30259,장수아,용인시 처인구 산림관리부서,현장지원팀,현장대응원,010-****-4259,31,경기도,31191,용인시 처인구,용인시 처인구 현장지원 거점,37.21432,127.249695,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00259,30260,한준호,용인시 처인구 산림관리부서,산림재해대응팀,주무관,010-****-4260,31,경기도,31191,용인시 처인구,용인시 처인구 현장지원 거점,37.224834,127.233005,8,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00260,30261,강예은,용인시 기흥구 산림관리부서,산림재해대응팀,주무관,010-****-4261,31,경기도,31192,용인시 기흥구,용인시 기흥구 현장지원 거점,37.313837,127.158632,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00261,30262,윤민서,용인시 기흥구 산림관리부서,현장지원팀,현장대응원,010-****-4262,31,경기도,31192,용인시 기흥구,용인시 기흥구 현장지원 거점,37.283668,127.142873,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00262,30263,임은우,용인시 기흥구 산림관리부서,산림재해대응팀,현장대응원,010-****-4263,31,경기도,31192,용인시 기흥구,용인시 기흥구 현장지원 거점,37.291705,127.131911,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00263,30264,오예준,용인시 기흥구 산림관리부서,현장지원팀,주무관,010-****-4264,31,경기도,31192,용인시 기흥구,용인시 기흥구 현장지원 거점,37.266837,127.160712,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00264,30265,신지호,용인시 기흥구 산림관리부서,산림재해대응팀,현장대응원,010-****-4265,31,경기도,31192,용인시 기흥구,용인시 기흥구 현장지원 거점,37.285249,127.121528,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00265,30266,황지우,용인시 기흥구 산림관리부서,현장지원팀,현장대응원,010-****-4266,31,경기도,31192,용인시 기흥구,용인시 기흥구 현장지원 거점,37.283177,127.141495,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00266,30267,오서윤,용인시 수지구 산림관리부서,산림재해대응팀,주무관,010-****-4267,31,경기도,31193,용인시 수지구,용인시 수지구 현장지원 거점,37.363956,127.094848,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00267,30268,신채원,용인시 수지구 산림관리부서,현장지원팀,현장대응원,010-****-4268,31,경기도,31193,용인시 수지구,용인시 수지구 현장지원 거점,37.356781,127.086109,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00268,30269,황현우,용인시 수지구 산림관리부서,산림재해대응팀,현장대응원,010-****-4269,31,경기도,31193,용인시 수지구,용인시 수지구 현장지원 거점,37.345439,127.1059,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00269,30270,이다은,용인시 수지구 산림관리부서,현장지원팀,주무관,010-****-4270,31,경기도,31193,용인시 수지구,용인시 수지구 현장지원 거점,37.33153,127.112558,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00270,30271,최서준,용인시 수지구 산림관리부서,산림재해대응팀,현장대응원,010-****-4271,31,경기도,31193,용인시 수지구,용인시 수지구 현장지원 거점,37.352379,127.091958,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00271,30272,강주원,용인시 수지구 산림관리부서,현장지원팀,현장대응원,010-****-4272,31,경기도,31193,용인시 수지구,용인시 수지구 현장지원 거점,37.350628,127.108607,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00272,30273,이예준,파주시 산림관리부서,산림재해대응팀,주무관,010-****-4273,31,경기도,31200,파주시,파주시 현장지원 거점,37.846185,126.941838,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00273,30274,최지호,파주시 산림관리부서,현장지원팀,현장대응원,010-****-4274,31,경기도,31200,파주시,파주시 현장지원 거점,37.870369,126.91886,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00274,30275,강지우,파주시 산림관리부서,산림재해대응팀,현장대응원,010-****-4275,31,경기도,31200,파주시,파주시 현장지원 거점,37.85629,126.892033,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00275,30276,윤예은,파주시 산림관리부서,현장지원팀,주무관,010-****-4276,31,경기도,31200,파주시,파주시 현장지원 거점,37.864005,126.913028,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00276,30277,임민서,파주시 산림관리부서,산림재해대응팀,현장대응원,010-****-4277,31,경기도,31200,파주시,파주시 현장지원 거점,37.888342,126.924502,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00277,30278,오은우,파주시 산림관리부서,현장지원팀,현장대응원,010-****-4278,31,경기도,31200,파주시,파주시 현장지원 거점,37.874545,126.925489,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00278,30279,윤다은,이천시 산림관리부서,산림재해대응팀,주무관,010-****-4279,31,경기도,31210,이천시,이천시 현장지원 거점,37.303979,127.413587,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00279,30280,임서준,이천시 산림관리부서,현장지원팀,현장대응원,010-****-4280,31,경기도,31210,이천시,이천시 현장지원 거점,37.284084,127.415261,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00280,30281,오주원,이천시 산림관리부서,산림재해대응팀,현장대응원,010-****-4281,31,경기도,31210,이천시,이천시 현장지원 거점,37.276276,127.39999,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00281,30282,신서윤,이천시 산림관리부서,현장지원팀,주무관,010-****-4282,31,경기도,31210,이천시,이천시 현장지원 거점,37.265309,127.37386,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00282,30283,황채원,이천시 산림관리부서,산림재해대응팀,현장대응원,010-****-4283,31,경기도,31210,이천시,이천시 현장지원 거점,37.270217,127.412225,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00283,30284,이현우,이천시 산림관리부서,현장지원팀,현장대응원,010-****-4284,31,경기도,31210,이천시,이천시 현장지원 거점,37.298038,127.376204,7,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00284,30285,신예은,안성시 산림관리부서,산림재해대응팀,주무관,010-****-4285,31,경기도,31220,안성시,안성시 현장지원 거점,37.081401,127.317313,2,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00285,30286,황민서,안성시 산림관리부서,현장지원팀,현장대응원,010-****-4286,31,경기도,31220,안성시,안성시 현장지원 거점,37.050366,127.328269,3,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00286,30287,이은우,안성시 산림관리부서,산림재해대응팀,현장대응원,010-****-4287,31,경기도,31220,안성시,안성시 현장지원 거점,37.079841,127.322453,4,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00287,30288,최예준,안성시 산림관리부서,현장지원팀,주무관,010-****-4288,31,경기도,31220,안성시,안성시 현장지원 거점,37.067169,127.348306,5,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
W00288,30289,강지호,안성시 산림관리부서,산림재해대응팀,현장대응원,010-****-4289,31,경기도,31220,안성시,안성시 현장지원 거점,37.067812,127.335955,6,480,ACTIVE,1,3.0,SYNTHETIC,1,WF_V3_ALL_REGIONS_20260718,2026-07-18 08:00:00,2026-07-18 08:00:00
